"FHFA HPI® State Indexes for Houses 
not in Metropolitan Statistical Areas",,,,
,,,,
State,Year,Quarter,Index,Standard Error
CT,2011,1,172.55,( 2.55)
CT,2011,2,170.70,( 2.60)
CT,2011,3,171.30,( 2.55)
CT,2011,4,173.41,( 2.55)
CT,2012,1,169.02,( 2.49)
CT,2012,2,167.49,( 2.47)
CT,2012,3,167.31,( 2.46)
CT,2012,4,168.47,( 2.46)
CT,2013,1,165.51,( 2.44)
CT,2013,2,163.80,( 2.44)
CT,2013,3,163.09,( 2.53)
CT,2013,4,163.17,( 2.64)
CT,2014,1,161.55,( 2.71)
CT,2014,2,161.44,( 2.68)
CT,2014,3,163.86,( 2.60)
CT,2014,4,163.97,( 2.65)
CT,2015,1,165.89,( 2.69)
CT,2015,2,164.13,( 2.63)
CT,2015,3,163.08,( 2.67)
CT,2015,4,162.67,( 2.70)
CT,2016,1,163.49,( 2.85)
CT,2016,2,162.86,( 2.66)
CT,2016,3,166.11,( 2.64)
CT,2016,4,166.91,( 2.66)
CT,2017,1,162.48,( 2.69)
CT,2017,2,165.12,( 2.78)
CT,2017,3,169.36,( 2.76)
CT,2017,4,167.45,( 2.74)
CT,2018,1,170.27,( 2.89)
CT,2018,2,166.02,( 2.65)
CT,2018,3,169.65,( 2.70)
CT,2018,4,167.61,( 2.66)
CT,2019,1,169.78,( 2.80)
CT,2019,2,170.56,( 2.65)
CT,2019,3,174.06,( 2.62)
CT,2019,4,175.14,( 2.65)
CT,2020,1,178.30,( 2.70)
CT,2020,2,178.05,( 2.64)
CT,2020,3,184.89,( 2.72)
CT,2020,4,190.94,( 2.80)
CT,2021,1,196.81,( 2.88)
CT,2021,2,206.96,( 3.11)
CT,2021,3,221.70,( 3.35)
CT,2021,4,223.78,( 3.40)
CT,2022,1,233.86,( 3.79)
CT,2022,2,242.29,( 4.44)
FL,1995,1,100.00,( 0.00)
FL,1995,2,104.06,( 2.71)
FL,1995,3,100.58,( 2.32)
FL,1995,4,104.86,( 2.50)
FL,1996,1,106.15,( 2.36)
FL,1996,2,105.22,( 2.34)
FL,1996,3,105.50,( 2.41)
FL,1996,4,104.63,( 2.50)
FL,1997,1,106.32,( 2.47)
FL,1997,2,110.44,( 2.45)
FL,1997,3,112.24,( 2.54)
FL,1997,4,112.69,( 2.55)
FL,1998,1,117.94,( 2.49)
FL,1998,2,115.94,( 2.46)
FL,1998,3,121.69,( 2.63)
FL,1998,4,120.69,( 2.54)
FL,1999,1,122.56,( 2.58)
FL,1999,2,123.33,( 2.64)
FL,1999,3,127.18,( 2.76)
FL,1999,4,129.20,( 2.85)
FL,2000,1,133.63,( 2.91)
FL,2000,2,135.72,( 2.85)
FL,2000,3,137.66,( 2.89)
FL,2000,4,141.10,( 2.99)
FL,2001,1,143.30,( 2.94)
FL,2001,2,147.45,( 2.98)
FL,2001,3,151.83,( 3.08)
FL,2001,4,155.59,( 3.13)
FL,2002,1,158.83,( 3.20)
FL,2002,2,165.50,( 3.36)
FL,2002,3,170.01,( 3.43)
FL,2002,4,175.38,( 3.52)
FL,2003,1,179.62,( 3.61)
FL,2003,2,183.73,( 3.67)
FL,2003,3,189.48,( 3.79)
FL,2003,4,198.17,( 4.06)
FL,2004,1,204.22,( 4.19)
FL,2004,2,211.48,( 4.32)
FL,2004,3,222.27,( 4.67)
FL,2004,4,233.74,( 4.92)
FL,2005,1,239.25,( 5.02)
FL,2005,2,255.44,( 5.32)
FL,2005,3,269.42,( 5.57)
FL,2005,4,276.46,( 5.78)
FL,2006,1,291.53,( 6.10)
FL,2006,2,303.40,( 6.30)
FL,2006,3,303.11,( 6.30)
FL,2006,4,311.02,( 6.46)
FL,2007,1,313.64,( 6.48)
FL,2007,2,312.81,( 6.41)
FL,2007,3,305.52,( 6.31)
FL,2007,4,301.05,( 6.24)
FL,2008,1,292.71,( 6.03)
FL,2008,2,281.97,( 5.89)
FL,2008,3,266.18,( 5.67)
FL,2008,4,260.56,( 5.62)
FL,2009,1,264.32,( 5.52)
FL,2009,2,253.21,( 5.29)
FL,2009,3,234.13,( 5.01)
FL,2009,4,227.90,( 4.92)
FL,2010,1,224.34,( 4.92)
FL,2010,2,218.71,( 4.75)
FL,2010,3,215.57,( 4.72)
FL,2010,4,214.65,( 4.56)
FL,2011,1,206.34,( 4.45)
FL,2011,2,204.52,( 4.47)
FL,2011,3,202.27,( 4.44)
FL,2011,4,201.47,( 4.36)
FL,2012,1,199.69,( 4.33)
FL,2012,2,194.59,( 4.28)
FL,2012,3,201.91,( 4.36)
FL,2012,4,200.06,( 4.28)
FL,2013,1,201.07,( 4.30)
FL,2013,2,209.51,( 4.48)
FL,2013,3,201.24,( 4.36)
FL,2013,4,204.71,( 4.60)
FL,2014,1,200.76,( 4.71)
FL,2014,2,211.43,( 4.70)
FL,2014,3,211.45,( 4.67)
FL,2014,4,214.58,( 4.78)
FL,2015,1,222.86,( 4.97)
FL,2015,2,224.90,( 5.00)
FL,2015,3,228.96,( 5.12)
FL,2015,4,234.46,( 5.37)
FL,2016,1,244.14,( 5.57)
FL,2016,2,240.54,( 5.34)
FL,2016,3,245.80,( 5.42)
FL,2016,4,250.95,( 5.50)
FL,2017,1,254.93,( 5.76)
FL,2017,2,254.15,( 5.68)
FL,2017,3,257.36,( 5.76)
FL,2017,4,261.96,( 5.83)
FL,2018,1,265.05,( 5.91)
FL,2018,2,271.59,( 5.89)
FL,2018,3,275.88,( 5.95)
FL,2018,4,282.68,( 6.23)
FL,2019,1,285.85,( 6.20)
FL,2019,2,289.70,( 6.17)
FL,2019,3,292.31,( 6.19)
FL,2019,4,299.20,( 6.34)
FL,2020,1,302.31,( 6.40)
FL,2020,2,306.01,( 6.38)
FL,2020,3,308.90,( 6.43)
FL,2020,4,315.53,( 6.57)
FL,2021,1,328.18,( 6.85)
FL,2021,2,348.29,( 7.36)
FL,2021,3,373.04,( 7.93)
FL,2021,4,388.34,( 8.25)
FL,2022,1,407.38,( 8.87)
FL,2022,2,440.82,(10.38)
GA,1995,1,100.00,( 0.00)
GA,1995,2,103.07,( 0.76)
GA,1995,3,103.73,( 0.72)
GA,1995,4,104.91,( 0.74)
GA,1996,1,107.84,( 0.73)
GA,1996,2,107.62,( 0.78)
GA,1996,3,108.11,( 0.79)
GA,1996,4,109.49,( 0.81)
GA,1997,1,110.35,( 0.83)
GA,1997,2,111.80,( 0.80)
GA,1997,3,114.22,( 0.81)
GA,1997,4,115.91,( 0.80)
GA,1998,1,117.77,( 0.75)
GA,1998,2,118.43,( 0.77)
GA,1998,3,120.36,( 0.79)
GA,1998,4,123.25,( 0.77)
GA,1999,1,124.35,( 0.81)
GA,1999,2,126.35,( 0.84)
GA,1999,3,127.93,( 0.86)
GA,1999,4,128.53,( 0.89)
GA,2000,1,130.32,( 0.88)
GA,2000,2,131.86,( 0.86)
GA,2000,3,134.20,( 0.87)
GA,2000,4,137.23,( 0.89)
GA,2001,1,139.98,( 0.87)
GA,2001,2,142.13,( 0.87)
GA,2001,3,144.29,( 0.89)
GA,2001,4,145.83,( 0.88)
GA,2002,1,147.17,( 0.90)
GA,2002,2,148.35,( 0.92)
GA,2002,3,150.39,( 0.92)
GA,2002,4,153.03,( 0.93)
GA,2003,1,155.12,( 0.94)
GA,2003,2,156.43,( 0.94)
GA,2003,3,157.85,( 0.95)
GA,2003,4,159.16,( 1.02)
GA,2004,1,162.06,( 1.03)
GA,2004,2,163.67,( 1.04)
GA,2004,3,167.33,( 1.08)
GA,2004,4,170.20,( 1.10)
GA,2005,1,172.97,( 1.13)
GA,2005,2,175.77,( 1.14)
GA,2005,3,179.52,( 1.15)
GA,2005,4,183.46,( 1.20)
GA,2006,1,186.34,( 1.22)
GA,2006,2,190.13,( 1.23)
GA,2006,3,192.36,( 1.24)
GA,2006,4,197.38,( 1.28)
GA,2007,1,199.24,( 1.29)
GA,2007,2,199.82,( 1.27)
GA,2007,3,200.12,( 1.28)
GA,2007,4,202.65,( 1.30)
GA,2008,1,203.39,( 1.29)
GA,2008,2,201.93,( 1.31)
GA,2008,3,197.04,( 1.31)
GA,2008,4,196.67,( 1.32)
GA,2009,1,200.37,( 1.26)
GA,2009,2,195.72,( 1.24)
GA,2009,3,189.61,( 1.30)
GA,2009,4,186.01,( 1.29)
GA,2010,1,181.17,( 1.30)
GA,2010,2,177.13,( 1.27)
GA,2010,3,178.65,( 1.21)
GA,2010,4,175.21,( 1.18)
GA,2011,1,169.26,( 1.18)
GA,2011,2,163.77,( 1.22)
GA,2011,3,165.79,( 1.17)
GA,2011,4,163.79,( 1.11)
GA,2012,1,160.59,( 1.11)
GA,2012,2,159.39,( 1.11)
GA,2012,3,160.55,( 1.09)
GA,2012,4,161.39,( 1.08)
GA,2013,1,158.88,( 1.07)
GA,2013,2,161.42,( 1.11)
GA,2013,3,161.74,( 1.14)
GA,2013,4,161.44,( 1.20)
GA,2014,1,160.75,( 1.28)
GA,2014,2,164.61,( 1.23)
GA,2014,3,167.19,( 1.24)
GA,2014,4,169.32,( 1.27)
GA,2015,1,169.62,( 1.27)
GA,2015,2,170.64,( 1.27)
GA,2015,3,173.56,( 1.32)
GA,2015,4,175.26,( 1.35)
GA,2016,1,175.88,( 1.36)
GA,2016,2,178.51,( 1.35)
GA,2016,3,181.33,( 1.34)
GA,2016,4,182.33,( 1.35)
GA,2017,1,181.15,( 1.39)
GA,2017,2,184.69,( 1.37)
GA,2017,3,187.17,( 1.37)
GA,2017,4,190.41,( 1.41)
GA,2018,1,192.06,( 1.43)
GA,2018,2,195.54,( 1.39)
GA,2018,3,198.38,( 1.40)
GA,2018,4,199.63,( 1.41)
GA,2019,1,202.45,( 1.44)
GA,2019,2,206.92,( 1.43)
GA,2019,3,209.16,( 1.43)
GA,2019,4,211.99,( 1.45)
GA,2020,1,213.95,( 1.46)
GA,2020,2,216.89,( 1.43)
GA,2020,3,221.20,( 1.47)
GA,2020,4,227.10,( 1.50)
GA,2021,1,232.85,( 1.53)
GA,2021,2,245.40,( 1.65)
GA,2021,3,261.23,( 1.76)
GA,2021,4,274.38,( 1.88)
GA,2022,1,286.78,( 2.06)
GA,2022,2,307.23,( 2.46)
HI,1995,1,100.00,( 0.00)
HI,1995,2,100.08,( 2.34)
HI,1995,3,99.09,( 2.13)
HI,1995,4,100.16,( 2.20)
HI,1996,1,101.17,( 2.13)
HI,1996,2,100.00,( 2.09)
HI,1996,3,95.88,( 2.30)
HI,1996,4,95.25,( 2.27)
HI,1997,1,97.93,( 2.38)
HI,1997,2,91.24,( 2.08)
HI,1997,3,93.68,( 2.21)
HI,1997,4,89.87,( 2.07)
HI,1998,1,94.90,( 2.04)
HI,1998,2,95.05,( 1.96)
HI,1998,3,94.19,( 2.02)
HI,1998,4,95.32,( 1.91)
HI,1999,1,94.94,( 1.99)
HI,1999,2,92.77,( 2.01)
HI,1999,3,92.80,( 2.19)
HI,1999,4,90.74,( 2.12)
HI,2000,1,97.21,( 2.23)
HI,2000,2,95.92,( 2.10)
HI,2000,3,95.85,( 2.08)
HI,2000,4,98.83,( 2.16)
HI,2001,1,100.93,( 2.07)
HI,2001,2,104.11,( 2.04)
HI,2001,3,106.02,( 2.13)
HI,2001,4,109.20,( 2.13)
HI,2002,1,109.45,( 2.13)
HI,2002,2,114.00,( 2.24)
HI,2002,3,116.19,( 2.29)
HI,2002,4,117.54,( 2.29)
HI,2003,1,122.29,( 2.39)
HI,2003,2,126.92,( 2.45)
HI,2003,3,130.97,( 2.52)
HI,2003,4,137.44,( 2.69)
HI,2004,1,145.23,( 2.92)
HI,2004,2,157.29,( 3.11)
HI,2004,3,174.35,( 3.57)
HI,2004,4,182.25,( 3.68)
HI,2005,1,196.49,( 4.00)
HI,2005,2,208.33,( 4.22)
HI,2005,3,220.21,( 4.48)
HI,2005,4,229.88,( 4.69)
HI,2006,1,237.12,( 4.82)
HI,2006,2,238.71,( 4.91)
HI,2006,3,239.72,( 4.87)
HI,2006,4,242.13,( 4.88)
HI,2007,1,240.02,( 4.81)
HI,2007,2,240.83,( 4.78)
HI,2007,3,231.26,( 4.64)
HI,2007,4,232.06,( 4.61)
HI,2008,1,230.12,( 4.53)
HI,2008,2,224.30,( 4.43)
HI,2008,3,212.99,( 4.35)
HI,2008,4,209.71,( 4.31)
HI,2009,1,208.85,( 4.12)
HI,2009,2,196.10,( 3.86)
HI,2009,3,185.98,( 3.76)
HI,2009,4,181.93,( 3.72)
HI,2010,1,178.08,( 3.75)
HI,2010,2,174.73,( 3.70)
HI,2010,3,172.41,( 3.56)
HI,2010,4,167.38,( 3.45)
HI,2011,1,165.39,( 3.51)
HI,2011,2,157.29,( 3.51)
HI,2011,3,160.23,( 3.49)
HI,2011,4,160.95,( 3.37)
HI,2012,1,159.36,( 3.40)
HI,2012,2,158.98,( 3.31)
HI,2012,3,166.69,( 3.45)
HI,2012,4,166.30,( 3.43)
HI,2013,1,166.40,( 3.42)
HI,2013,2,171.67,( 3.51)
HI,2013,3,176.78,( 3.69)
HI,2013,4,181.23,( 3.88)
HI,2014,1,180.71,( 4.04)
HI,2014,2,187.54,( 4.11)
HI,2014,3,192.39,( 4.10)
HI,2014,4,192.71,( 4.11)
HI,2015,1,198.08,( 4.15)
HI,2015,2,201.86,( 4.31)
HI,2015,3,203.26,( 4.35)
HI,2015,4,205.76,( 4.58)
HI,2016,1,204.94,( 4.52)
HI,2016,2,207.45,( 4.41)
HI,2016,3,213.37,( 4.50)
HI,2016,4,215.54,( 4.48)
HI,2017,1,215.51,( 4.67)
HI,2017,2,216.69,( 4.62)
HI,2017,3,227.36,( 4.85)
HI,2017,4,223.48,( 4.76)
HI,2018,1,229.43,( 4.88)
HI,2018,2,227.59,( 4.90)
HI,2018,3,235.27,( 5.04)
HI,2018,4,239.55,( 5.15)
HI,2019,1,238.80,( 4.97)
HI,2019,2,240.50,( 4.98)
HI,2019,3,244.46,( 4.97)
HI,2019,4,245.59,( 4.96)
HI,2020,1,248.65,( 5.03)
HI,2020,2,253.89,( 5.08)
HI,2020,3,252.98,( 5.09)
HI,2020,4,259.01,( 5.16)
HI,2021,1,263.14,( 5.30)
HI,2021,2,279.47,( 5.69)
HI,2021,3,298.10,( 6.17)
HI,2021,4,301.45,( 6.29)
HI,2022,1,327.92,( 7.07)
HI,2022,2,343.34,( 8.05)
IA,1995,1,100.00,( 0.00)
IA,1995,2,101.48,( 0.90)
IA,1995,3,103.84,( 0.87)
IA,1995,4,104.18,( 0.88)
IA,1996,1,107.43,( 0.87)
IA,1996,2,107.27,( 0.90)
IA,1996,3,109.48,( 0.94)
IA,1996,4,110.64,( 0.96)
IA,1997,1,111.62,( 0.99)
IA,1997,2,112.80,( 0.95)
IA,1997,3,115.08,( 0.95)
IA,1997,4,115.72,( 0.95)
IA,1998,1,117.77,( 0.92)
IA,1998,2,119.62,( 0.94)
IA,1998,3,121.51,( 0.97)
IA,1998,4,122.30,( 0.94)
IA,1999,1,123.71,( 0.98)
IA,1999,2,125.60,( 1.00)
IA,1999,3,125.66,( 1.03)
IA,1999,4,126.48,( 1.06)
IA,2000,1,128.17,( 1.10)
IA,2000,2,128.99,( 1.04)
IA,2000,3,130.94,( 1.04)
IA,2000,4,132.31,( 1.05)
IA,2001,1,134.59,( 1.04)
IA,2001,2,136.49,( 1.04)
IA,2001,3,137.26,( 1.05)
IA,2001,4,138.78,( 1.04)
IA,2002,1,140.17,( 1.06)
IA,2002,2,140.43,( 1.07)
IA,2002,3,141.73,( 1.07)
IA,2002,4,143.19,( 1.07)
IA,2003,1,143.64,( 1.08)
IA,2003,2,144.86,( 1.09)
IA,2003,3,146.89,( 1.10)
IA,2003,4,149.10,( 1.16)
IA,2004,1,150.18,( 1.16)
IA,2004,2,151.32,( 1.16)
IA,2004,3,153.26,( 1.21)
IA,2004,4,155.25,( 1.22)
IA,2005,1,157.77,( 1.25)
IA,2005,2,159.56,( 1.26)
IA,2005,3,162.05,( 1.27)
IA,2005,4,164.41,( 1.30)
IA,2006,1,165.44,( 1.33)
IA,2006,2,166.17,( 1.30)
IA,2006,3,167.19,( 1.31)
IA,2006,4,168.68,( 1.34)
IA,2007,1,169.76,( 1.35)
IA,2007,2,171.53,( 1.34)
IA,2007,3,172.12,( 1.34)
IA,2007,4,172.76,( 1.35)
IA,2008,1,174.17,( 1.34)
IA,2008,2,174.42,( 1.36)
IA,2008,3,173.13,( 1.36)
IA,2008,4,173.82,( 1.37)
IA,2009,1,175.77,( 1.33)
IA,2009,2,174.60,( 1.33)
IA,2009,3,174.02,( 1.36)
IA,2009,4,174.04,( 1.36)
IA,2010,1,172.36,( 1.37)
IA,2010,2,173.48,( 1.36)
IA,2010,3,174.88,( 1.34)
IA,2010,4,175.10,( 1.34)
IA,2011,1,174.82,( 1.38)
IA,2011,2,173.57,( 1.38)
IA,2011,3,175.03,( 1.36)
IA,2011,4,176.25,( 1.36)
IA,2012,1,176.62,( 1.36)
IA,2012,2,177.32,( 1.38)
IA,2012,3,178.56,( 1.38)
IA,2012,4,179.62,( 1.38)
IA,2013,1,180.01,( 1.41)
IA,2013,2,181.35,( 1.43)
IA,2013,3,181.85,( 1.47)
IA,2013,4,181.98,( 1.51)
IA,2014,1,182.45,( 1.55)
IA,2014,2,183.67,( 1.50)
IA,2014,3,186.65,( 1.53)
IA,2014,4,187.09,( 1.52)
IA,2015,1,188.46,( 1.52)
IA,2015,2,190.67,( 1.55)
IA,2015,3,191.77,( 1.57)
IA,2015,4,194.82,( 1.62)
IA,2016,1,195.04,( 1.64)
IA,2016,2,195.41,( 1.59)
IA,2016,3,199.13,( 1.60)
IA,2016,4,200.13,( 1.62)
IA,2017,1,202.12,( 1.73)
IA,2017,2,202.77,( 1.67)
IA,2017,3,204.88,( 1.69)
IA,2017,4,207.08,( 1.73)
IA,2018,1,207.80,( 1.77)
IA,2018,2,211.74,( 1.73)
IA,2018,3,212.88,( 1.74)
IA,2018,4,213.35,( 1.73)
IA,2019,1,214.81,( 1.79)
IA,2019,2,217.29,( 1.73)
IA,2019,3,220.26,( 1.73)
IA,2019,4,222.51,( 1.75)
IA,2020,1,223.97,( 1.77)
IA,2020,2,225.02,( 1.74)
IA,2020,3,226.94,( 1.77)
IA,2020,4,231.33,( 1.81)
IA,2021,1,234.44,( 1.85)
IA,2021,2,244.00,( 1.96)
IA,2021,3,254.56,( 2.06)
IA,2021,4,260.86,( 2.14)
IA,2022,1,266.15,( 2.33)
IA,2022,2,280.64,( 2.56)
ID,1995,1,100.00,( 0.00)
ID,1995,2,102.28,( 1.28)
ID,1995,3,103.38,( 1.22)
ID,1995,4,106.03,( 1.31)
ID,1996,1,106.74,( 1.32)
ID,1996,2,106.54,( 1.29)
ID,1996,3,108.68,( 1.38)
ID,1996,4,108.34,( 1.35)
ID,1997,1,110.26,( 1.42)
ID,1997,2,109.49,( 1.36)
ID,1997,3,112.50,( 1.37)
ID,1997,4,114.55,( 1.39)
ID,1998,1,115.22,( 1.31)
ID,1998,2,115.81,( 1.31)
ID,1998,3,115.59,( 1.32)
ID,1998,4,116.17,( 1.28)
ID,1999,1,116.01,( 1.34)
ID,1999,2,117.59,( 1.37)
ID,1999,3,116.37,( 1.40)
ID,1999,4,115.06,( 1.44)
ID,2000,1,118.99,( 1.54)
ID,2000,2,118.05,( 1.40)
ID,2000,3,118.01,( 1.38)
ID,2000,4,119.79,( 1.43)
ID,2001,1,123.08,( 1.40)
ID,2001,2,124.27,( 1.38)
ID,2001,3,123.94,( 1.39)
ID,2001,4,125.48,( 1.37)
ID,2002,1,126.35,( 1.39)
ID,2002,2,126.96,( 1.42)
ID,2002,3,128.67,( 1.42)
ID,2002,4,130.87,( 1.42)
ID,2003,1,131.55,( 1.44)
ID,2003,2,133.84,( 1.45)
ID,2003,3,134.59,( 1.45)
ID,2003,4,137.85,( 1.57)
ID,2004,1,139.77,( 1.58)
ID,2004,2,145.33,( 1.63)
ID,2004,3,151.25,( 1.74)
ID,2004,4,155.57,( 1.79)
ID,2005,1,159.49,( 1.89)
ID,2005,2,165.08,( 1.90)
ID,2005,3,173.32,( 1.97)
ID,2005,4,179.07,( 2.07)
ID,2006,1,182.95,( 2.15)
ID,2006,2,189.24,( 2.17)
ID,2006,3,194.48,( 2.22)
ID,2006,4,199.94,( 2.29)
ID,2007,1,203.07,( 2.32)
ID,2007,2,204.83,( 2.30)
ID,2007,3,206.73,( 2.33)
ID,2007,4,206.85,( 2.33)
ID,2008,1,209.50,( 2.33)
ID,2008,2,205.02,( 2.30)
ID,2008,3,202.89,( 2.31)
ID,2008,4,201.01,( 2.32)
ID,2009,1,203.41,( 2.24)
ID,2009,2,197.62,( 2.19)
ID,2009,3,190.56,( 2.20)
ID,2009,4,189.02,( 2.19)
ID,2010,1,183.12,( 2.17)
ID,2010,2,179.22,( 2.13)
ID,2010,3,179.44,( 2.08)
ID,2010,4,175.58,( 2.03)
ID,2011,1,168.73,( 2.06)
ID,2011,2,163.15,( 2.02)
ID,2011,3,165.41,( 2.00)
ID,2011,4,167.41,( 1.99)
ID,2012,1,163.57,( 1.93)
ID,2012,2,163.19,( 1.96)
ID,2012,3,168.42,( 1.98)
ID,2012,4,165.93,( 1.94)
ID,2013,1,165.83,( 1.97)
ID,2013,2,166.03,( 1.96)
ID,2013,3,171.39,( 2.05)
ID,2013,4,170.29,( 2.17)
ID,2014,1,171.74,( 2.28)
ID,2014,2,174.91,( 2.21)
ID,2014,3,174.68,( 2.21)
ID,2014,4,176.06,( 2.25)
ID,2015,1,181.66,( 2.31)
ID,2015,2,183.06,( 2.26)
ID,2015,3,187.00,( 2.32)
ID,2015,4,186.67,( 2.38)
ID,2016,1,189.93,( 2.43)
ID,2016,2,193.42,( 2.38)
ID,2016,3,199.06,( 2.39)
ID,2016,4,197.35,( 2.38)
ID,2017,1,202.47,( 2.60)
ID,2017,2,209.02,( 2.56)
ID,2017,3,210.34,( 2.55)
ID,2017,4,215.06,( 2.63)
ID,2018,1,222.07,( 2.74)
ID,2018,2,227.13,( 2.71)
ID,2018,3,234.48,( 2.74)
ID,2018,4,237.63,( 2.81)
ID,2019,1,241.14,( 2.89)
ID,2019,2,249.71,( 2.88)
ID,2019,3,254.87,( 2.89)
ID,2019,4,260.22,( 2.94)
ID,2020,1,266.44,( 3.05)
ID,2020,2,269.58,( 3.02)
ID,2020,3,279.22,( 3.13)
ID,2020,4,290.64,( 3.27)
ID,2021,1,303.52,( 3.42)
ID,2021,2,331.63,( 3.79)
ID,2021,3,359.39,( 4.16)
ID,2021,4,381.85,( 4.44)
ID,2022,1,389.53,( 4.76)
ID,2022,2,424.18,( 5.60)
IL,1995,1,100.00,( 0.00)
IL,1995,2,101.26,( 0.54)
IL,1995,3,102.72,( 0.52)
IL,1995,4,103.92,( 0.56)
IL,1996,1,104.97,( 0.55)
IL,1996,2,107.08,( 0.61)
IL,1996,3,107.59,( 0.62)
IL,1996,4,108.64,( 0.62)
IL,1997,1,108.89,( 0.64)
IL,1997,2,110.02,( 0.61)
IL,1997,3,111.07,( 0.59)
IL,1997,4,112.37,( 0.60)
IL,1998,1,112.79,( 0.56)
IL,1998,2,113.84,( 0.59)
IL,1998,3,114.81,( 0.60)
IL,1998,4,116.11,( 0.58)
IL,1999,1,116.85,( 0.61)
IL,1999,2,117.55,( 0.63)
IL,1999,3,116.99,( 0.65)
IL,1999,4,117.35,( 0.69)
IL,2000,1,118.74,( 0.70)
IL,2000,2,119.56,( 0.65)
IL,2000,3,120.41,( 0.64)
IL,2000,4,121.41,( 0.64)
IL,2001,1,123.05,( 0.62)
IL,2001,2,124.62,( 0.62)
IL,2001,3,125.47,( 0.63)
IL,2001,4,126.04,( 0.62)
IL,2002,1,127.03,( 0.63)
IL,2002,2,128.00,( 0.64)
IL,2002,3,128.70,( 0.63)
IL,2002,4,129.88,( 0.63)
IL,2003,1,130.77,( 0.64)
IL,2003,2,130.96,( 0.64)
IL,2003,3,132.27,( 0.65)
IL,2003,4,134.95,( 0.70)
IL,2004,1,135.12,( 0.70)
IL,2004,2,137.11,( 0.71)
IL,2004,3,138.93,( 0.75)
IL,2004,4,140.85,( 0.75)
IL,2005,1,143.03,( 0.79)
IL,2005,2,143.48,( 0.78)
IL,2005,3,146.41,( 0.78)
IL,2005,4,147.29,( 0.82)
IL,2006,1,150.28,( 0.85)
IL,2006,2,151.60,( 0.82)
IL,2006,3,152.28,( 0.82)
IL,2006,4,153.44,( 0.84)
IL,2007,1,156.11,( 0.86)
IL,2007,2,155.78,( 0.83)
IL,2007,3,155.98,( 0.82)
IL,2007,4,157.23,( 0.84)
IL,2008,1,157.85,( 0.82)
IL,2008,2,156.82,( 0.82)
IL,2008,3,155.13,( 0.83)
IL,2008,4,155.90,( 0.82)
IL,2009,1,156.95,( 0.78)
IL,2009,2,156.13,( 0.78)
IL,2009,3,154.70,( 0.81)
IL,2009,4,154.22,( 0.80)
IL,2010,1,153.64,( 0.82)
IL,2010,2,152.79,( 0.80)
IL,2010,3,155.34,( 0.78)
IL,2010,4,154.71,( 0.78)
IL,2011,1,152.75,( 0.82)
IL,2011,2,151.01,( 0.82)
IL,2011,3,152.93,( 0.79)
IL,2011,4,153.81,( 0.79)
IL,2012,1,153.01,( 0.79)
IL,2012,2,153.10,( 0.80)
IL,2012,3,154.67,( 0.80)
IL,2012,4,154.78,( 0.80)
IL,2013,1,154.62,( 0.83)
IL,2013,2,154.79,( 0.84)
IL,2013,3,153.27,( 0.87)
IL,2013,4,152.90,( 0.91)
IL,2014,1,152.71,( 0.97)
IL,2014,2,153.08,( 0.90)
IL,2014,3,155.31,( 0.91)
IL,2014,4,155.66,( 0.92)
IL,2015,1,157.83,( 0.92)
IL,2015,2,156.97,( 0.91)
IL,2015,3,157.66,( 0.93)
IL,2015,4,158.15,( 0.96)
IL,2016,1,159.24,( 0.98)
IL,2016,2,160.01,( 0.95)
IL,2016,3,161.57,( 0.92)
IL,2016,4,162.09,( 0.95)
IL,2017,1,161.61,( 1.00)
IL,2017,2,161.03,( 0.97)
IL,2017,3,162.77,( 0.97)
IL,2017,4,163.56,( 1.00)
IL,2018,1,164.80,( 1.04)
IL,2018,2,164.73,( 0.97)
IL,2018,3,164.20,( 0.96)
IL,2018,4,164.22,( 0.95)
IL,2019,1,166.50,( 1.00)
IL,2019,2,168.55,( 0.95)
IL,2019,3,170.09,( 0.93)
IL,2019,4,172.77,( 0.95)
IL,2020,1,172.60,( 0.96)
IL,2020,2,174.37,( 0.91)
IL,2020,3,176.32,( 0.94)
IL,2020,4,178.63,( 0.98)
IL,2021,1,181.08,( 1.01)
IL,2021,2,187.06,( 1.08)
IL,2021,3,193.89,( 1.14)
IL,2021,4,198.91,( 1.20)
IL,2022,1,202.37,( 1.38)
IL,2022,2,212.42,( 1.58)
IN,1995,1,100.00,( 0.00)
IN,1995,2,102.35,( 0.57)
IN,1995,3,103.61,( 0.54)
IN,1995,4,105.56,( 0.57)
IN,1996,1,106.23,( 0.55)
IN,1996,2,109.10,( 0.61)
IN,1996,3,110.74,( 0.62)
IN,1996,4,112.62,( 0.63)
IN,1997,1,114.01,( 0.66)
IN,1997,2,115.88,( 0.63)
IN,1997,3,117.57,( 0.62)
IN,1997,4,119.30,( 0.63)
IN,1998,1,119.93,( 0.60)
IN,1998,2,122.07,( 0.62)
IN,1998,3,123.70,( 0.63)
IN,1998,4,124.77,( 0.61)
IN,1999,1,126.43,( 0.65)
IN,1999,2,128.07,( 0.68)
IN,1999,3,129.53,( 0.71)
IN,1999,4,130.09,( 0.73)
IN,2000,1,131.61,( 0.75)
IN,2000,2,132.57,( 0.70)
IN,2000,3,134.62,( 0.70)
IN,2000,4,135.78,( 0.70)
IN,2001,1,138.83,( 0.69)
IN,2001,2,140.15,( 0.68)
IN,2001,3,140.96,( 0.69)
